SPIELER,TORE,7M,%,TF,V,2',D
Gerber Alain,0,0,,,0,0,0
Meier Joris,6/19,1/2,31,2,0,0,0
Wolf Patrick,3/6,0,50,1,0,0,0
Fassmann Cyril,1/3,0,33,4,1,0,0
Kuster Alain,2/6,0,33,,0,0,0
Hug Sascha,0,0,,,0,1,0
Stettler Nils,4/8,0,50,2,0,0,0
Kocher Roman,0,0,,,0,0,0
Neuenschwander Dominic,1/2,0,50,1,1,0,0
Zuege Tim,0,0,,1,0,0,0
Schöni Gregory,1/2,0,50,2,1,0,0
Stettler Jan,2/4,0,50,1,0,0,0
