SPIELER,TORE,7M,%,TF,V,2',D
Hunziker Simon,0,0,,,0,0,1
Baumgartner Serafin,2/2,0,100,,0,1,0
Schwab Yannick,0/1,0,0,,1,0,0
Lutz Nico,2/3,0,66,,0,0,0
Giovanelli Marco,0/2,0,0,1,0,0,0
Kocher Roman,0,0,,,0,0,0
Christinat Joël,0/2,0,0,,0,1,0
Scheidegger Roman,0/1,0,0,,0,0,0
Gruber Nino,2/4,0,50,,0,1,0
Drollinger Yannick,1/3,0,33,,0,0,0
Felder Gabriel,1/3,0,33,,0,0,0
Manse Cedric,10/11,5/6,90,2,0,0,0
Sorgen Janick,3/6,0,50,2,1,1,0
Rathgeb Thomas,2/3,0,66,5,0,0,0
