SPIELER,TORE,7M,%,TF,V,2',D
Hunziker Simon,0,0,,,0,0,0
Baumgartner Serafin,1/2,0,50,,0,0,0
Kiener Lars,1/1,0,100,,0,0,0
Rathgeb Thomas,3/7,0,42,2,0,0,0
Stebler Urs,2/2,1/1,100,,0,0,0
Kocher Roman,0,0,,,0,0,0
Giovanelli Marco,1/3,0,33,,0,1,0
Lory Elias,1/2,0,50,,0,0,0
Christinat Joël,2/8,0,25,,1,0,0
Gruber Nino,4/4,0,100,1,0,0,0
Drollinger Yannick,0/1,0,0,,0,0,0
Felder Gabriel,7/13,0,53,,0,0,0
Manse Cedric,4/8,2/4,50,,0,0,0
Sorgen Janick,3/5,2/3,60,1,1,0,0
