SPIELER,TORE,7M,%,TF,V,2',D
Hunziker Simon,0,0,,,0,0,0
Baumgartner Serafin,0/2,0,0,,0,0,0
Kiener Lars,0,0,,,0,0,0
Schwab Yannick,3/4,0,75,2,0,0,0
Stebler Urs,6/7,1/1,85,1,1,2,0
Lutz Nico,2/2,0,100,1,0,0,0
Kocher Roman,0,0,,,0,0,0
Lory Elias,0/1,0,0,,0,0,0
Christinat Joël,5/10,0,50,3,0,0,0
Scheidegger Roman,2/4,1/2,50,1,0,0,0
Gruber Nino,6/8,0,75,,1,1,0
Sorgen Janick,0/2,0,0,,0,1,0
Zwahlen Thomas,3/5,0,60,,0,0,0
Rathgeb Thomas,1/4,0,25,,0,0,0
