SPIELER,TORE,7M,%,TF,V,2',D
Hunziker Simon,0,0,,2,0,0,0
Stebler Urs,1/4,1/1,25,1,0,0,0
Schwab Yannick,0,0,,,1,0,0
Lutz Nico,0/1,0,0,1,0,0,0
Kocher Roman,0,0,,,0,0,0
Giovanelli Marco,0/3,0,0,2,1,1,0
Christinat Joël,9/13,0,69,1,0,2,0
Scheidegger Roman,0,0,,,0,0,0
Gruber Nino,5/7,0,71,,0,0,0
Drollinger Yannick,0,0,,,0,0,0
Manse Cedric,2/5,0,40,3,0,1,0
Sorgen Janick,1/2,0,50,,1,0,0
Zwahlen Thomas,2/2,0,100,1,0,0,0
Rathgeb Thomas,0/2,0,0,,0,0,0
