SPIELER,TORE,7M,%,TF,V,2',D
Wyss Dominique,0/1,0,0,,0,0,0
Baumgartner Serafin,0,0,,,0,0,0
Kiener Lars,1/2,0,50,,0,0,0
Schwab Yannick,5/5,0,100,,1,0,0
Stebler Urs,6/12,0,50,1,1,0,0
Lutz Nico,2/2,0,100,1,0,0,0
Kocher Roman,0,0,,,0,0,0
Scheidegger Roman,8/11,0,72,2,0,0,0
Lory Elias,1/4,0,25,3,0,0,0
Christinat Joël,3/6,0,50,1,0,1,0
Gruber Nino,3/5,0,60,,1,1,0
Drollinger Yannick,0,0,,,0,0,0
Manse Cedric,2/3,0,66,,0,2,0
Sorgen Janick,4/4,4/4,100,,0,0,0
