SPIELER,TORE,7M,%,TF,V,2',D
Hunziker Simon,0,0,,,0,0,0
Schwab Yannick,0,0,,2,0,0,0
Stebler Urs,0/1,0,0,,0,0,0
Lutz Nico,0/2,0,0,,0,1,0
Kocher Roman,0,0,,,0,0,0
Giovanelli Marco,0/2,0,0,1,0,1,0
Christinat Joël,3/10,0,30,1,0,0,0
Scheidegger Roman,0,0,,,0,0,0
Gruber Nino,3/5,0,60,,0,1,0
Felder Gabriel,6/8,0,75,2,0,1,0
Manse Cedric,1/5,0/1,20,,0,0,0
Sorgen Janick,5/7,0,71,3,0,0,0
Zwahlen Thomas,3/5,0,60,1,0,0,0
Rathgeb Thomas,4/9,0,44,1,0,0,0
