SPIELER,TORE,7M,%,TF,V,2',D
Klenja Emush,0,0,,,0,0,0
Antonietti Claudio,3/8,0,37,3,0,1,0
Baumann Yanic,1/2,0,50,3,0,0,0
Neuenschwander Dominic,0,0,,,0,0,0
van den Nobelen Timon,0/1,0,0,1,0,0,0
Bunke Seraphin,1/3,0,33,1,0,1,0
Gurtner Nicolas,2/5,1/2,40,1,0,0,0
Schär Nicola,2/4,0,50,2,1,0,0
Stettler Tim,0/1,0,0,2,0,0,0
Gobeli Sven,0,0,,,0,0,0
Zaskoku Visar,2/5,0,40,1,0,1,0
Christen Keanu,3/7,0,42,1,0,0,0
Römer Flavian,3/7,2/2,42,7,0,0,0
