SPIELER,TORE,7M,%,TF,V,2',D
ZILIC Marko,0,0,,,0,0,0
MARTHALER Ivan,0/4,0,0,,0,1,0
LÜTHI Flurin,0,0,,,0,0,0
HUNZIKER Julian,4/4,0,100,,1,1,0
BAUMANN Joshua,6/15,0,40,,1,1,0
KARLEN Jean-Baptiste,4/5,0,80,3,0,0,0
NEIGER Dominic,3/3,2/2,100,1,0,0,0
WABER Gian,2/2,0,100,,0,0,0
HODLER Fynn,0,0,,,0,0,0
LÄDRACH Gregory,4/10,0,40,6,1,0,0
LICARI Elia,2/4,0,50,,0,2,0
ROTH Dominik,0,0,,,0,1,0
STRIKCANI Artan,1/2,0,50,,0,1,0
