SPIELER,TORE,7M,%,TF,V,2',D
ZILIC Marko,0,0,,,0,0,0
MARTHALER Ivan,0/2,0,0,3,0,0,0
HUNZIKER Julian,0,0,,,0,2,0
BAUMANN Joshua,12/15,0,80,2,0,0,0
KARLEN Jean-Baptiste,8/11,0,72,2,0,1,0
REUSSER Lars,0/1,0,0,1,0,0,0
RUDIN Sebastian,0/2,0,0,2,0,0,0
NEIGER Dominic,3/7,2/3,42,1,0,0,0
JENNI Cédric,0,0,,,0,0,0
HODLER Fynn,0/1,0,0,,0,0,0
LÄDRACH Gregory,0/1,0,0,1,0,0,0
LICARI Elia,1/2,0,50,1,1,0,0
ROTH Dominik,3/4,0,75,,1,0,0
STRIKCANI Artan,1/1,0,100,,0,0,0
