SPIELER,TORE,7M,%,TF,V,2',D
ZILIC Marko,0,0,,,0,0,0
LÜTHI Flurin,1/1,0,100,,0,0,0
HUNZIKER Julian,2/3,0,66,2,1,2,0
BAUMANN Joshua,13/17,0,76,4,1,0,0
KARLEN Jean-Baptiste,2/10,0,20,2,0,0,0
REUSSER Lars,0/1,0,0,1,0,0,0
LEUENBERGER Timon,0,0,,,0,0,0
NEIGER Dominic,10/11,7/7,90,1,0,0,0
WABER Gian,1/1,0,100,1,0,0,0
JENNI Cédric,0/1,0,0,,0,0,0
LÄDRACH Gregory,1/3,0,33,3,0,1,0
LICARI Elia,4/5,0,80,1,0,0,0
ROTH Dominik,2/2,0,100,,1,2,0
STRIKCANI Artan,0/1,0,0,,0,0,0
