SPIELER,TORE,7M,%,TF,V,2',D
ZILIC Marko,0,0,,,0,0,0
MARTHALER Ivan,1/3,0,33,1,0,0,0
HUNZIKER Julian,2/2,0,100,,0,0,0
BAUMANN Joshua,9/10,1/1,90,3,0,1,0
REUSSER Lars,2/4,0,50,,0,0,0
RUDIN Sebastian,6/16,0,37,6,1,0,0
NEIGER Dominic,0/1,0,0,,0,0,0
WABER Gian,0/1,0,0,1,0,0,0
JENNI Cédric,0,0,,1,0,0,0
HODLER Fynn,0,0,,,0,0,0
LÄDRACH Gregory,3/6,0,50,2,1,1,0
LICARI Elia,2/3,0,66,2,0,0,0
ROTH Dominik,2/3,0,66,2,1,0,0
RUSCH David,0,0,,,0,0,0
