SPIELER,TORE,7M,%,TF,V,2',D
Leuenberger Timon,0,0,,1,0,0,0
van den Nobelen Robin,0/1,0,0,,0,0,0
Lädrach Gregory,0/1,0,0,4,0,2,0
Baumann Joshua,9/14,2/2,64,4,0,0,0
Karlen Jean-Baptiste,0/2,0,0,4,0,0,0
Rudin Sebastian,1/5,0,20,5,0,0,0
Dähler Nicolas,1/1,0,100,,0,0,0
Klaeser Valentin,0,0,,1,0,0,0
Zilic Marko,0,0,,,0,0,0
Roth Dominik,2/3,0,66,1,0,0,0
Schranz Louis,7/15,0,46,1,0,0,0
Aebi Fabian,3/6,0,50,1,0,0,0
Rusch David,0,0,,1,1,1,0
Marthaler Ivan,0,0,,1,0,0,0
