SPIELER,TORE,7M,%,TF,V,2',D
Leuenberger Timon,0,0,,1,0,0,0
van den Nobelen Robin,1/2,0,50,,0,0,0
Lädrach Gregory,5/9,0,55,4,0,1,0
Baumann Joshua,8/11,0/1,72,1,1,0,0
Karlen Jean-Baptiste,3/3,0,100,5,0,0,0
Rudin Sebastian,3/4,0,75,2,0,0,0
Neiger Dominic,3/3,0,100,2,0,0,0
Klaeser Valentin,0/1,0,0,3,0,0,0
Zilic Marko,0,0,,,0,0,0
Roth Dominik,5/5,0,100,1,1,0,0
Frischknecht Lasse,0,0,,,0,0,0
Aebi Fabian,8/12,1/1,66,2,0,0,0
Rusch David,2/2,0,100,,0,0,0
Marthaler Ivan,1/2,0,50,,0,0,0
