SPIELER,TORE,7M,%,TF,V,2',D
Zuege Tim,0,0,,,0,0,0
Karlen Janes,2/3,0,66,,0,0,1
Chernov Ivan,3/8,0,37,1,0,0,0
Schwab Yannick,1/1,0,100,,0,0,0
Stebler Urs,4/5,4/4,80,1,0,1,0
Lutz Nico,1/3,0,33,,1,0,0
Giovanelli Marco,4/5,0,80,2,0,0,0
Lory Elias,0/1,0,0,1,1,0,0
Stettler Ramon,0,0,,,0,0,0
Christinat Joël,4/6,0,66,2,0,0,0
Scheidegger Roman,3/3,0,100,,0,0,0
Gruber Nino,1/5,0,20,1,0,2,0
Manse Cedric,2/4,0/2,50,3,1,0,0
Sorgen Janick,1/2,0,50,,0,0,0
