SPIELER,TORE,7M,%,TF,V,2',D
Zuege Tim,0,0,,,0,0,0
Karlen Janes,0,0,,,0,0,0
Stettler Jan,0/2,0,0,,0,0,0
Chernov Ivan,11/13,0,84,3,0,0,0
Lutz Nico,0,0,,1,1,1,0
Kocher Roman,0,0,,,0,0,0
Giovanelli Marco,2/3,0,66,1,0,0,0
Lory Elias,1/4,0,25,1,0,0,0
Stettler Ramon,0/1,0,0,1,0,0,0
Scheidegger Roman,6/9,0,66,2,0,0,0
Gruber Nino,5/6,0,83,1,1,0,0
Drollinger Yannick,0/1,0,0,,0,0,0
Manse Cedric,1/3,1/2,33,1,0,0,0
Sorgen Janick,3/4,0,75,,1,1,0
