SPIELER,TORE,7M,%,TF,V,2',D
Zuege Tim,0,0,,,0,0,0
Karlen Janes,0,0,,,0,0,0
Schwab Yannick,2/3,0,66,2,0,1,0
Stebler Urs,1/2,0,50,1,0,0,0
Lutz Nico,3/4,0,75,,0,0,0
Giovanelli Marco,3/5,0,60,1,0,0,0
Lory Elias,1/2,0,50,1,0,0,0
Stettler Ramon,0,0,,,0,0,0
Scheidegger Roman,3/3,0,100,4,0,0,0
Gruber Nino,7/13,0,53,,1,1,0
Drollinger Yannick,1/1,0,100,,0,2,0
Manse Cedric,3/3,2/2,100,1,0,0,0
Sorgen Janick,7/8,0,87,1,1,0,0
