SPIELER,TORE,7M,%,TF,V,2',D
Zuege Tim,0,0,,,0,0,0
Karlen Janes,0,0,,,0,0,0
Kiener Lars,0/1,0,0,,0,1,0
Chernov Ivan,7/11,0,63,2,0,1,0
Schwab Yannick,2/2,0,100,,0,0,0
Stebler Urs,5/8,3/4,62,5,0,0,0
Lutz Nico,1/2,0,50,2,0,0,0
Giovanelli Marco,2/4,0,50,,1,1,0
Lory Elias,1/1,0,100,2,0,1,0
Stettler Ramon,0,0,,,0,0,0
Christinat Joël,3/5,0,60,1,1,1,0
Scheidegger Roman,1/1,0,100,3,0,0,0
Gruber Nino,4/5,0,80,,0,1,0
Sorgen Janick,0/2,0/1,0,,1,0,0
