SPIELER,TORE,7M,%,TF,V,2',D
Zuege Tim,0,0,,,0,0,0
Recher Jan,0/1,0,0,,0,0,0
Chernov Ivan,2/4,0,50,4,0,0,0
Schwab Yannick,2/2,0,100,1,0,0,0
Lutz Nico,4/4,0,100,1,0,1,0
Giovanelli Marco,4/8,0,50,1,0,1,0
Lory Elias,1/3,0,33,2,0,0,0
Stettler Ramon,0,0,,1,0,0,0
Christinat Joël,1/5,0,20,1,0,0,0
Scheidegger Roman,0/3,0,0,,0,0,0
Gruber Nino,4/7,0,57,,1,0,0
Drollinger Yannick,1/1,0,100,,0,0,0
Manse Cedric,4/10,2/4,40,,0,0,0
Sorgen Janick,2/4,0,50,2,1,1,0
