SPIELER,TORE,7M,%,TF,V,2',D
Zuege Tim,0,0,,,0,0,0
Karlen Janes,2/2,0,100,,0,1,0
Kiener Lars,0,0,,1,0,0,0
Chernov Ivan,3/5,0,60,,1,0,0
Schwab Yannick,4/6,0,66,,1,0,0
Stebler Urs,2/5,0,40,4,0,0,0
Lutz Nico,1/3,0,33,,0,1,0
Giovanelli Marco,5/7,0,71,1,0,0,0
Stettler Ramon,0,0,,,0,0,0
Christinat Joël,6/15,0,40,1,1,0,0
Scheidegger Roman,0/1,0,0,2,0,0,0
Gruber Nino,3/3,0,100,,0,0,1
Drollinger Yannick,1/1,0,100,,0,0,0
Manse Cedric,7/11,5/6,63,1,0,0,0
