SPIELER,TORE,7M,%,TF,V,2',D
Lindner Jorden,2/5,0,40,5,1,2,0
Meier Joris,1/3,0,33,,0,0,0
Zehr Tobias,0/1,0,0,1,1,0,0
van den Nobelen Timon,1/3,0,33,,0,0,0
Bunke Seraphin,2/2,0,100,2,0,1,0
Antonietti Sandro,2/2,0,100,1,1,1,0
Hug Dominique,0,0,,,0,0,0
Schär Nicola,2/5,0,40,,0,0,0
Ruef Mauro,3/3,0,100,,0,0,0
Manz Remo,0,0,,,0,0,0
Lory Elias,8/15,5/5,53,2,0,0,0
Glücki Valentin,3/5,0,60,,0,1,0
Schöni Gregory,0,0,,,0,0,0
