SPIELER,TORE,7M,%,TF,V,2',D
Meier Aaron,5/7,0,71,3,0,0,0
Forrer Steven,3/5,1/3,60,,0,2,0
Meier Joris,0/1,0,0,,1,3,0
Zehr Tobias,1/1,0,100,3,1,1,0
van den Nobelen Timon,1/2,0,50,2,0,0,0
Bunke Seraphin,2/3,0/1,66,,0,0,0
Gurtner Nicolas,0,0,,,0,0,0
Schwab Yannick,2/4,0,50,,0,0,0
Gobeli Sven,0,0,,,0,0,0
Schär Nicola,1/3,0,33,,0,0,0
Chernov Ivan,4/10,0,40,2,0,0,0
Ruef Mauro,5/5,0,100,,0,0,0
Stettler Ramon,0/2,0,0,,0,0,0
Baumgartner Serafin,1/2,0,50,,0,0,0
