SPIELER,TORE,7M,%,TF,V,2',D
Meier Aaron,1/2,0,50,,0,0,0
Zehr Tobias,0/1,0,0,,0,0,0
Bunke Seraphin,0,0,,1,1,0,0
Schenk Adrian,1/3,0,33,1,1,1,0
Chernov Ivan,0/1,0,0,,1,1,0
Manse Cedric,3/6,0,50,1,0,0,0
Gobeli Sven,0,0,,,0,0,0
Schär Nicola,0,0,,,0,0,0
Sorgen Janick,4/5,0,80,3,0,0,0
Ruef Mauro,0/2,0,0,,0,0,0
Manz Remo,0,0,,,0,0,0
Lory Elias,10/13,4/4,76,2,0,0,0
Lutz Nico,3/4,0,75,1,0,0,0
Baumgartner Serafin,3/6,0,50,1,0,1,0
