SPIELER,TORE,7M,%,TF,V,2',D
Meier Aaron,3/4,0,75,1,1,0,0
Forrer Steven,0/2,0,0,2,0,2,0
Antonietti Claudio,0,0,,,0,0,0
Kiener Lars,3/4,0,75,,0,0,0
Bunke Seraphin,0,0,,,0,1,0
Lindner Jorden,2/3,0,66,,0,0,0
Schwab Yannick,2/2,0,100,,0,0,0
Gobeli Sven,0,0,,,0,0,0
Schär Nicola,0,0,,,0,0,0
Chernov Ivan,4/9,0,44,2,1,1,0
Ruef Mauro,7/9,0,77,2,0,0,0
Manz Remo,0,0,,,0,0,0
Lory Elias,3/7,3/3,42,,0,0,0
Stüdle Nicolas,0,0,,,0,0,0
