SPIELER,TORE,7M,%,TF,V,2',D
Meier Aaron,1/1,0,100,,1,0,0
Forrer Steven,5/8,0,62,1,0,0,0
Lindner Jorden,1/2,0,50,1,0,0,0
Antonietti Claudio,0/1,0,0,,0,0,0
Bunke Seraphin,0/1,0,0,1,0,0,0
Schenk Adrian,3/3,0,100,,0,0,0
Gurtner Nicolas,1/1,0,100,,0,0,0
Schwab Yannick,2/3,0,66,,0,0,0
Gobeli Sven,0,0,,,0,0,0
Schär Nicola,3/5,0,60,,0,0,0
Ruef Mauro,0/6,0,0,,0,0,0
Stettler Ramon,0,0,,1,0,0,0
Lory Elias,2/5,2/3,40,3,0,0,0
Chernov Ivan,7/9,0,77,2,1,0,0
