SPIELER,TORE,7M,%,TF,V,2',D
Meier Aaron,3/6,0,50,,1,0,0
Forrer Steven,1/2,0,50,,1,1,0
Kiener Lars,3/4,0,75,1,0,0,0
Schenk Adrian,0,0,,,0,0,0
Manse Cedric,1/2,0,50,2,0,0,0
Schwab Yannick,5/6,0,83,,0,0,0
Gobeli Sven,0,0,,,0,0,0
Schär Nicola,0/2,0,0,,0,0,0
Ruef Mauro,0/4,0,0,,0,0,0
Manz Remo,0,0,,,0,0,0
Lory Elias,6/6,5/5,100,3,0,0,0
Stüdle Nicolas,2/3,0,66,,0,0,0
Chernov Ivan,3/8,0,37,2,0,1,0
Baumgartner Serafin,1/5,0,20,,1,0,0
