SPIELER,TORE,7M,%,TF,V,2',D
van den Nobelen Timon,6/12,0,50,2,1,0,0
Lindner Jorden,0/3,0,0,,0,0,0
Stüdle Nicolas,2/3,0,66,1,1,1,0
Ruef Mauro,2/2,0,100,,0,0,0
Gurtner Nicolas,3/6,0,50,,0,1,0
Forrer Steven,6/10,2/3,60,2,0,1,0
Manz Remo,0,0,,,0,0,0
Recher Jan,0/3,0,0,,0,0,0
Schenk Adrian,0/2,0,0,1,0,0,0
Bunke Seraphin,0,0,,,0,1,0
Gobeli Sven,0,0,,1,0,0,0
Schöni Gregory,3/4,0,75,1,1,2,0
Schär Nicola,2/3,0,66,,0,0,0
