SPIELER,TORE,7M,%,TF,V,2',D
Meier Aaron,2/8,0,25,1,0,2,0
Meier Joris,1/6,0,16,1,1,0,0
Zehr Tobias,0/1,0,0,,1,0,0
Schwab Yannick,6/8,0,75,,0,1,0
Bunke Seraphin,2/2,0,100,,0,0,0
Lindner Jorden,0/2,0,0,1,0,1,0
Antonietti Sandro,0/1,0,0,1,0,0,0
Hug Dominique,0,0,,1,0,0,0
Schär Nicola,0/3,0,0,,0,0,0
Manz Remo,0,0,,,0,0,0
Lory Elias,3/8,0,37,2,1,0,0
Kiener Lars,2/3,0,66,,0,0,0
Glücki Valentin,6/8,0,75,,0,0,0
Baumgartner Serafin,1/2,0,50,,0,0,0
