SPIELER,TORE,7M,%,TF,V,2',D
Wyttenbach Ivan,3/4,0,75,5,0,0,0
Schwab Yannick,1/4,0,25,,1,0,0
Zehr Tobias,1/2,0,50,3,0,1,0
van den Nobelen Timon,1/1,0,100,,0,0,0
Bunke Seraphin,1/1,0,100,,1,1,0
Lindner Jorden,2/3,0,66,3,0,0,0
Antonietti Sandro,4/4,0,100,2,0,2,0
Manz Remo,0,0,,,0,0,0
Schär Nicola,3/6,0,50,,0,0,0
Giannoni Raffaele,3/3,0,100,,0,1,0
Ruef Mauro,4/5,0,80,,0,0,0
Stettler Ramon,0,0,,,0,0,0
Lory Elias,11/11,1/1,100,1,1,1,0
Schöni Gregory,2/2,0,100,1,0,0,0
