SPIELER,TORE,7M,%,TF,V,2',D
Meier Aaron,1/4,0,25,2,0,1,0
Meier Joris,0,0,,,0,1,0
Zehr Tobias,5/6,0,83,2,0,1,0
Kiener Lars,2/3,0,66,,0,1,0
Bunke Seraphin,3/5,0,60,1,1,0,0
Schenk Adrian,2/8,0,25,1,1,0,0
Antonietti Sandro,0/1,0,0,1,0,0,0
Hug Dominique,0,0,,,0,0,0
Schär Nicola,4/6,0,66,1,1,0,0
Manz Remo,0,0,,,0,0,0
Lory Elias,4/14,2/3,28,2,0,0,0
Stüdle Nicolas,1/2,0,50,,0,0,0
Glücki Valentin,4/5,0,80,1,0,0,0
Baumgartner Serafin,0/1,0,0,,0,0,0
