Sa,13.04.19,13:00
MU15E
SG,LakeSide,Wacker-Steffisburg
SPIELER,TORE,7M,%,TF,V,2',D
3,Hermann,Janis,1/2,0,50,1,0,1,0
5,Baumann,Joshua,4/4,0,100,,0,0,0
6,Kiener,Nils,1/2,0/1,50,1,1,0,0
7,Egger,David,3/5,0,60,2,0,0,0
8,Rudin,Sebastian,2/6,0,33,3,1,0,0
9,Zahm,Justin,5/8,0/1,62,2,0,0,0
10,Zwicky,Andrin,5/5,3/3,100,1,0,1,0
12,Ebner,Leo,0,0,,,0,0,0
13,Roth,Dominik,1/1,0,100,3,1,0,0
15,Hirsch,Elias,1/6,0,16,1,0,0,0
17,Schranz,Louis,1/4,0,25,1,0,0,0
18,Aebi,Fabian,1/2,0,50,3,0,0,0
21,Rusch,David,1/1,0,100,,0,0,0
22,Adamina,Lorin,3/4,0,75,1,0,0,0
""
TORHÜTER,P/W,7M,%
12,Ebner,Leo,14/50,0/3,28
""
STAFF,V,2',D
A,Badertscher,Claudio,0,0,0
B,Hurni,Gian,-,Luca,0,0,0
