So,11.04.21,12:00
MU19E
SG,LakeSide,Wacker-Steffisburg
SPIELER,TORE,7M,%,TF,V,2',D
1,Gerber,Alain,0,0,,,0,0,0
3,Christen,Keanu,4/5,0,80,,0,1,0
5,Roth,Alexander,0,0,,,0,0,0
6,Karlen,Lionel,1/5,0,20,3,1,0,0
7,Zuege,Jan,0/2,0,0,,0,0,0
8,Römer,Flavian,2/10,0,20,3,0,0,0
9,Kuster,Noël,2/4,0,50,,0,1,0
12,Brenzikofer,André,0,0,,,0,0,0
14,Baumann,Yanic,2/7,0/1,28,,1,0,0
15,Schweizer,Micha,0/3,0,0,,0,0,0
17,Marti,Rouven,5/9,0,55,2,1,0,0
18,Stettler,Jan,4/7,0,57,3,0,0,0
19,Stettler,Nils,4/5,0,80,,0,0,0
20,Rudin,Sebastian,1/1,0,100,1,0,0,0
""
TORHÜTER,P/W,7M,%
1,Gerber,Alain,5/14,0/1,36
12,Brenzikofer,André,6/31,0/2,20
""
STAFF,V,2',D
A,CHERNOV,Andrey,0,0,0
B,CHERNOV,Ivan,0,0,0
