SPIELER,TORE,7M,%,TF,V,2',D
Brenzikofer André,0,0,,,0,0,0
Karlen Janes,5/7,0,71,,0,0,0
Forrer Steven,3/3,0,100,3,0,0,0
Schwab Yannick,0,0,,,0,0,0
Zehr Tobias,2/2,0,100,1,0,0,0
Lutz Nico,5/7,0,71,,0,0,0
Stettler Nils,5/9,0,55,1,0,1,0
Giovanelli Marco,0/4,0,0,2,0,0,0
Lory Elias,0/2,0,0,2,0,0,0
Stettler Ramon,0/1,0,0,1,0,0,0
Christinat Joël,0/2,0,0,,0,0,0
Scheidegger Roman,2/3,0,66,,0,1,0
Schöni Gregory,0,0,,,0,0,0
Drollinger Yannick,0,0,,,0,1,0
Manse Cedric,3/4,1/1,75,4,0,0,0
