SPIELER,TORE,7M,%,TF,V,2',D
Karlen Janes,1/3,0,33,,0,0,0
Forrer Steven,2/4,0,50,,0,1,0
Kiener Lars,0/3,0,0,,0,0,0
Zehr Tobias,1/1,0,100,1,0,0,0
Lutz Nico,0,0,,1,0,1,0
Stettler Nils,2/2,0,100,1,0,0,0
Giovanelli Marco,1/2,0,50,4,0,0,0
Lory Elias,1/5,0,20,3,0,1,0
Stettler Ramon,0,0,,,0,0,0
Christinat Joël,2/7,0,28,,0,0,0
Scheidegger Roman,4/7,2/2,57,3,0,0,0
Schöni Gregory,0/1,0,0,1,0,0,0
Drollinger Yannick,2/2,0,100,,0,0,0
Manse Cedric,1/4,0/2,25,,0,2,0
Brenzikofer André,0,0,,,0,0,0
