SPIELER,TORE,7M,%,TF,V,2',D
Karlen Janes,4/7,0,57,,0,1,0
Forrer Steven,1/3,0,33,4,0,0,0
Kiener Lars,0,0,,,0,0,0
Zehr Tobias,0,0,,,1,2,0
Lutz Nico,3/5,0,60,1,1,1,0
Stettler Nils,1/1,0,100,,0,0,0
Giovanelli Marco,0/1,0,0,,0,1,0
Lory Elias,1/3,0,33,,0,1,0
Stettler Ramon,1/1,0,100,1,0,0,0
Christinat Joël,6/10,0,60,,0,0,0
Scheidegger Roman,4/6,0,66,,0,0,0
Schöni Gregory,0/1,0,0,2,0,1,0
Drollinger Yannick,3/3,0,100,,0,1,0
Manse Cedric,7/9,4/5,77,1,0,0,0
Brenzikofer André,0,0,,,0,0,0
