SPIELER,TORE,7M,%,TF,V,2',D
Zuege Tim,0,0,,,0,0,0
Karlen Janes,3/5,0,60,,0,1,0
Forrer Steven,1/2,0,50,2,0,0,0
Kiener Lars,1/1,0,100,,0,0,0
Zehr Tobias,0,0,,,1,0,0
Lutz Nico,2/4,0,50,1,0,0,0
Stettler Nils,0,0,,2,1,2,0
Giovanelli Marco,0/3,0,0,1,1,0,0
Lory Elias,3/6,0,50,,0,0,0
Brenzikofer André,0,0,,1,0,0,0
Christinat Joël,4/8,0,50,2,0,0,0
Scheidegger Roman,6/11,0,54,4,0,0,0
Schöni Gregory,0,0,,1,0,0,0
Drollinger Yannick,2/3,0,66,1,0,1,0
Manse Cedric,4/5,3/3,80,3,0,0,0
