SPIELER,TORE,7M,%,TF,V,2',D
Zuege Tim,0,0,,,0,0,0
Karlen Janes,1/3,0,33,,1,2,0
Forrer Steven,2/3,0,66,3,0,2,0
Kiener Lars,3/5,0,60,,0,0,0
Zehr Tobias,1/1,0,100,,0,1,0
Stettler Nils,0,0,,1,0,0,0
Giovanelli Marco,1/3,0,33,1,0,0,0
Lory Elias,3/4,0,75,,0,0,0
Christinat Joël,4/9,0,44,,0,0,0
Scheidegger Roman,10/13,3/3,76,2,0,0,0
Schöni Gregory,1/1,0,100,,0,0,0
Drollinger Yannick,2/5,0,40,,0,0,0
Manse Cedric,4/6,0,66,1,0,0,0
Brenzikofer André,0,0,,,0,0,0
