SPIELER,TORE,7M,%,TF,V,2',D
Karlen Janes,0,0,,,1,2,0
Forrer Steven,1/3,0,33,,1,2,0
Kiener Lars,2/3,0,66,,0,0,0
Zehr Tobias,0/1,0,0,1,0,0,0
Lutz Nico,1/2,0,50,,0,0,0
Stettler Nils,2/2,0,100,1,0,0,0
Giovanelli Marco,2/5,0,40,1,0,0,0
Lory Elias,2/4,0,50,2,0,0,0
Stettler Ramon,0,0,,1,0,0,0
Christinat Joël,0/3,0,0,2,0,1,0
Scheidegger Roman,6/11,0,54,1,0,0,0
Schöni Gregory,1/3,0,33,,0,0,0
Drollinger Yannick,4/4,0,100,,1,0,0
Manse Cedric,3/4,2/2,75,,0,0,0
Brenzikofer André,0,0,,,0,0,0
