So,16.08.20,09:30

SG,LakeSide,Wacker-Steffisburg
SPIELER,TORE,7M,%,TF,V,2',D
1,Zitic,Marko,0,0,,,0,0,0
2,Karlen,Jean,Baptiste,1/2,0,50,3,0,0,0
3,Lädrach,Gregory,Levin,0,0,,3,1,1,0
5,Baumann,Joshua,1/1,0,100,,0,0,0
8,Rudin,Sebastian,3/5,0,60,3,0,1,0
9,Zahm,Justin,John,Werner,1/2,0,50,,0,0,0
10,Stettler,Luc,Eric,2/4,0,50,2,0,2,0
13,Plüss,Thierry,Lionardo,Bonaventura,2/4,0,50,1,1,1,0
14,van,den,Nobelen,Robin,Till,0,0,,1,0,0,0
16,Grandi,Davide,0,0,,,0,0,0
19,Roth,Dominik,1/1,0,100,2,0,0,0
20,Egger,David,Philip,1/2,0,50,,0,0,0
21,Rusch,David,0,0,,1,0,0,0
22,Adamina,Lorin,4/4,0,100,2,0,0,0
""
TORHÜTER,P/W,7M,%
1,Zitic,Marko,3/11,0/2,28
16,Grandi,Davide,2/14,,15
""
STAFF,V,2',D
A,Caspar,Adrian,0,0,0
B,Gasser,Marcel,0,0,0
C,Kiener,Nils,0,0,0
