SPIELER,TORE,7M,%,TF,V,2',D
Hermann Janis,0/2,0,0,,0,0,0
Römer Leandro,3/4,0,75,2,0,0,0
Baumann Joshua,2/3,0,66,,0,0,0
Kiener Nils,2/2,0,100,3,0,0,0
Zahm Justin,0,0,,1,0,1,0
Stettler Luc,10/15,1/2,66,,0,1,0
Ebner Leo,0,0,,,0,0,0
Plüss Thierry,3/5,0,60,1,1,1,0
Hodler Fynn,0,0,,,0,0,0
Licari Elia,0/3,0,0,1,0,0,0
Roth Dominik,0/1,0,0,,0,0,0
Egger David,6/7,2/2,85,1,0,0,0
Adamina Lorin,1/1,0,100,,0,0,0
