SPIELER,TORE,7M,%,TF,V,2',D
Zilic Marko,0,0,,1,0,0,0
Karlen Jean-Baptiste,1/1,0,100,1,0,0,0
Römer Leandro,7/10,2/3,70,3,0,0,0
Baumann Joshua,1/4,1/3,25,,1,0,0
Kiener Nils,0/6,0/1,0,2,0,0,0
Rudin Sebastian,4/6,0,66,6,1,1,0
Zahm Justin,1/2,0,50,1,0,0,0
Stettler Luc,4/11,1/3,36,,1,0,0
Ebner Leo,0,0,,1,0,0,0
Hirsch Elias,3/3,0,100,1,0,0,0
Roth Dominik,1/1,0,100,,0,1,0
Egger David,1/3,1/1,33,,0,1,0
Rusch David,0,0,,,0,0,0
Adamina Lorin,3/4,0,75,1,0,0,0
