SPIELER,TORE,7M,%,TF,V,2',D
Hirsch Elias,3/4,0,75,,0,0,0
Hermann Janis,1/1,0,100,,0,0,0
Römer Leandro,0,0,,1,0,0,0
Targise Giuliano,1/3,0,33,1,0,0,0
Kiener Nils,3/5,0,60,,0,0,0
Stettler Luc,0/2,0,0,5,0,0,0
Ebner Leo,0,0,,,0,0,0
Plüss Thierry,1/1,0,100,4,1,1,0
Baumann Yanic,8/15,2/2,53,1,1,0,0
Schweizer Micha,0/1,0,0,2,0,0,0
Schmutz Lukas,0,0,,,0,0,0
Roth Alexander,6/6,0,100,1,1,0,0
Egger David,0/2,0,0,4,0,1,0
Rudin Sebastian,2/2,0,100,,0,0,0
