Sa,16.11.19,14:00
MU15E
SG,LakeSide,Wacker-Steffisburg
SPIELER,TORE,7M,%,TF,V,2',D
4,Lädrach,Gregory,2/4,0,50,5,0,0,0
5,Baumann,Joshua,8/11,4/4,72,,0,0,0
6,Karlen,Jean-Baptiste,0,0,,2,0,1,0
8,Rudin,Sebastian,3/10,0,30,4,0,1,0
9,Neiger,Dominic,0/1,0,0,,1,0,0
10,Klaeser,Valentin,0,0,,1,1,0,0
12,Zilic,Marko,0,0,,,0,0,0
13,Roth,Dominik,3/4,0,75,2,0,0,0
16,Grandi,Davide,0,0,,,0,0,0
17,Schranz,Louis,4/12,0,33,6,0,0,0
18,Aebi,Fabian,7/8,0,87,,0,0,0
21,Rusch,David,0/1,0,0,,0,0,0
22,Marthaler,Ivan,0/1,0,0,1,0,0,0
""
TORHÜTER,P/W,7M,%
12,Zilic,Marko,14/39,1/1,36
16,Grandi,Davide,1/13,0/1,8
""
STAFF,V,2',D
A,Schüpbach,Benjamin,0,0,0
B,Flury,Rolf,0,0,0
