SPIELER,TORE,7M,%,TF,V,2',D
Hermann Janis,0,0,,,0,0,0
Akgül Berdan,0,0,,,0,1,0
Roth Alexander,2/2,0,100,,0,1,0
Kiener Nils,0/2,0,0,2,1,1,0
Zuege Jan,4/4,0,100,,0,0,0
Rudin Sebastian,1/4,0,25,1,0,0,0
Ebner Leo,0,0,,1,0,0,0
Schweizer Micha,1/3,0,33,1,0,2,0
Adamina Lorin,0/1,0,0,,0,0,0
Lädrach Gregory,0/1,0,0,1,0,0,0
Egger David,6/12,2/2,50,,0,0,0
