SPIELER,TORE,7M,%,TF,V,2',D
LEUENBERGER Timon,0,0,,,0,0,0
LIECHTI Björn,0,0,,2,0,0,0
CAVIEZEL Tim,3/6,0,50,2,0,0,0
MARTHALER Wanja,0,0,,1,0,1,0
WABER Gian,13/16,2/2,81,2,0,0,0
KARLEN Laurent,3/5,0,60,1,0,0,0
KNÖRI Niklas,1/2,0,50,2,0,2,0
HAUDENSCHILD Luis,0,0,,2,0,0,0
CASPAR Simon,1/3,0,33,,0,0,0
FRISCHKNECHT Lasse,9/12,0,75,3,1,0,0
HODLER Fynn,1/2,0,50,,0,0,0
FREI Mael,0,0,,,1,0,0
