SPIELER,TORE,7M,%,TF,V,2',D
GAGALICK Karl,0,0,,,0,0,0
LIECHTI Björn,5/6,0/1,83,3,0,0,0
CAVIEZEL Tim,0/3,0,0,4,0,0,0
FREI Mael,0,0,,,0,0,0
WABER Gian,7/13,0,53,5,0,1,0
DÄHLER Nicolas,5/6,0,83,1,0,0,0
KARLEN Laurent,3/6,0,50,,0,0,0
KNÖRI Niklas,3/6,0,50,,1,0,0
HAUDENSCHILD Luis,1/2,0,50,,0,0,0
CASPAR Simon,0,0,,,0,0,0
ZIMMER Fabrice,1/3,0,33,,0,0,0
FRISCHKNECHT Lasse,4/9,1/1,44,1,0,0,0
LICARI Noah,0,0,,,0,0,0
