SPIELER,TORE,7M,%,TF,V,2',D
Klenja Emush,0,0,,1,0,0,0
Forrer Steven,4/11,0,36,3,1,1,0
Kiener Lars,5/9,0,55,1,0,0,0
Zehr Tobias,1/3,0,33,1,0,1,0
Chernov Ivan,4/9,0,44,1,0,0,0
Bunke Seraphin,2/3,0,66,,0,1,0
Gurtner Nicolas,2/3,0,66,,0,0,0
Antonietti Sandro,0,0,,,1,0,0
Hug Dominique,0,0,,,0,0,0
Ruef Mauro,2/2,2/2,100,,0,0,0
Lory Elias,1/2,0,50,,0,1,0
Stüdle Nicolas,0/2,0,0,1,1,0,0
Stettler Jan,1/4,0,25,,0,0,0
Meier Joris,0/1,0,0,2,0,0,0
