SPIELER,TORE,7M,%,TF,V,2',D
Gobeli Sven,0,0,,,0,0,0
Orode Godwin Ayko,5/7,0,71,1,0,0,0
Zehr Tobias,3/5,0,60,,0,0,0
Recher Jan,4/4,2/2,100,,0,0,0
van den Nobelen Timon,1/1,0,100,,0,0,0
Bunke Seraphin,2/3,0,66,1,1,0,0
Gurtner Nicolas,2/4,1/2,50,,0,0,0
Antonietti Sandro,2/2,0,100,2,1,0,0
Brenzikofer André,0,0,,,0,0,0
Stettler Jan,3/6,0,50,1,0,1,0
Ruef Mauro,2/2,0,100,1,0,0,0
Schöni Gregory,1/4,0,25,,1,1,0
Stüdle Nicolas,3/3,0,100,,0,0,0
Lindner Jorden,6/11,0,54,2,0,1,0
