SPIELER,TORE,7M,%,TF,V,2',D
Gobeli Sven,1/2,0,50,1,0,0,0
Forrer Steven,9/14,0,64,3,1,1,0
Recher Jan,5/8,3/3,62,,0,0,0
Zehr Tobias,7/10,0,70,3,0,1,0
van den Nobelen Timon,0/2,0,0,1,0,0,0
Bunke Seraphin,1/1,0,100,,1,0,0
Schenk Adrian,3/5,0,60,,0,0,0
Antonietti Claudio,1/1,0,100,5,0,1,0
Kocher Roman,0,0,,,0,0,0
Schär Nicola,0,0,,,0,0,0
Ruef Mauro,0/1,0,0,,0,0,0
Stüdle Nicolas,2/3,0,66,,0,0,0
Glücki Valentin,0,0,,,0,0,0
Schöni Gregory,5/8,0,62,,0,1,0
