SPIELER,TORE,7M,%,TF,V,2',D
Gerber Alain,1/1,0,100,,0,0,0
Christen Keanu,5/7,0,71,,0,0,0
Recher Jan,6/7,2/3,85,1,0,0,0
Karlen Lionel,2/3,0,66,1,0,0,0
Römer Flavian,6/8,0,75,,0,0,0
Kuster Noël,0,0,,,1,2,1
Stettler Luc,0,0,,,0,0,0
Stettler Nils,4/7,0,57,,0,0,0
Brenzikofer André,0,0,,,0,0,0
Roth Alexander,0,0,,,0,0,0
Baumann Yanic,0,0,,,0,0,0
Schweizer Micha,1/1,0,100,1,0,0,0
Stettler Jan,1/2,0,50,,1,2,0
Steger Matteo,1/2,0,50,1,1,0,0
