SPIELER,TORE,7M,%,TF,V,2',D
Antonietti Claudio,6/9,0,66,2,1,0,0
Recher Jan,1/4,0,25,,0,0,0
Fassmann Cyril,0/1,0,0,,0,0,0
Kuster Noël,1/1,0,100,,0,2,0
Stettler Nils,3/5,0,60,,1,0,0
Brenzikofer André,0,0,,,0,0,0
Neuenschwander Dominic,0,0,,,0,1,0
Baumann Yanic,1/4,0,25,2,0,0,0
Marti Rouven,3/5,0,60,1,0,0,0
Zuege Tim,0,0,,1,0,0,0
Schöni Gregory,0,0,,2,0,0,0
Stettler Jan,7/17,0,41,2,1,0,0
Christen Keanu,1/3,0,33,1,0,0,0
Karlen Lionel,1/3,0,33,2,0,0,0
