SPIELER,TORE,7M,%,TF,V,2',D
Antonietti Claudio,0/4,0,0,,0,1,0
Recher Jan,5/7,1/1,71,,0,0,0
Römer Flavian,3/8,0,37,2,1,0,0
Fassmann Cyril,1/6,0,16,,0,0,0
Hug Sascha,1/1,0,100,,0,0,0
Stettler Nils,3/3,0,100,1,0,0,0
Brenzikofer André,0,0,,,0,0,0
Neuenschwander Dominic,2/3,0,66,1,1,0,0
Zuege Tim,0,0,,,0,0,0
Schöni Gregory,1/3,0,33,3,1,0,0
Stettler Jan,1/6,0,16,2,0,0,0
Chernov Ivan,7/8,0,87,3,0,0,0
Christen Keanu,0/1,0,0,,0,0,0
Karlen Lionel,4/4,0,100,,0,0,0
