SPIELER,TORE,7M,%,TF,V,2',D
Zuege Tim,0,0,,,0,0,0
Antonietti Claudio,1/2,0,50,3,0,1,0
Recher Jan,2/3,1/2,66,1,1,0,0
Fassmann Cyril,2/5,0,40,,0,1,0
Kuster Noël,0,0,,1,1,0,0
Hug Sascha,0/2,0,0,,0,0,0
Stettler Nils,7/9,2/2,77,,0,0,0
Brenzikofer André,0,0,,,0,0,0
Marti Rouven,1/2,0,50,,0,0,0
Schöni Gregory,2/3,0,66,,0,0,0
Stettler Jan,3/10,0,30,2,0,1,0
Chernov Ivan,10/15,0,66,2,0,1,0
Christen Keanu,0/1,0,0,1,1,1,0
Karlen Lionel,0/3,0,0,,0,0,0
