Sa,21.08.21,16:00

SG,LakeSide,Wacker-Steffisburg
SPIELER,TORE,7M,%,TF,V,2',D
3,Hermann,Janis,0/1,0,0,,0,0,0
4,Akgül,Berdan,0/2,0,0,,0,1,0
5,Roth,Alexander,0/2,0,0,,1,0,0
6,Kiener,Nils,0/1,0,0,3,0,0,0
7,Zuege,Jan,0/2,0,0,,0,3,0
8,Rudin,Sebastian,1/4,0,25,8,0,0,0
12,Ebner,Leo,2/2,0,100,,0,0,0
15,Schweizer,Micha,0,0,,,0,0,0
17,Adamina,Lorin,1/1,0,100,,0,0,0
18,Lädrach,Gregory,1/3,1/1,33,3,0,0,0
20,Egger,David,2/7,1/2,28,3,0,2,0
""
TORHÜTER,P/W,7M,%
12,Ebner,Leo,4/25,0/1,16
""
STAFF,V,2',D
A,Off1,0,0,0
